# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1585316712, 53, 64, 108, 4, 0, 9.57%, 2, 0, 12, 756.61
1585316717, 53, 92, 108, 4, 0, 9.57%, 2, 0, 12, 944.03
1585316728, 53, 101, 108, 4, 0, 9.57%, 2, 0, 12, 1135.83
1585316738, 53, 105, 109, 4, 0, 9.57%, 2, 0, 12, 1081.60
1585316748, 54, 19, 109, 3, 0, 9.57%, 2, 0, 12, 1047.63
1585316753, 54, 27, 109, 3, 0, 9.57%, 2, 0, 12, 1186.57
1585316758, 54, 38, 109, 3, 0, 9.57%, 2, 0, 12, 1255.16
1585316763, 54, 73, 109, 3, 0, 9.57%, 2, 0, 12, 734.55
1585316768, 54, 86, 109, 3, 0, 9.57%, 2, 0, 12, 1012.94
1585316774, 55, 6, 109, 3, 0, 9.57%, 2, 0, 12, 1080.66
1585316779, 55, 24, 110, 4, 0, 9.57%, 2, 0, 12, 1171.20
1585316784, 55, 38, 110, 4, 0, 9.57%, 2, 0, 12, 1074.44
1585316789, 55, 80, 110, 4, 0, 9.57%, 2, 0, 12, 563.48
1585316799, 56, 15, 110, 4, 0, 9.57%, 2, 0, 12, 1080.15
1585316804, 56, 24, 110, 4, 0, 9.57%, 2, 0, 12, 1105.42
1585316809, 56, 38, 110, 4, 0, 9.57%, 2, 0, 12, 1117.38
1585316814, 56, 59, 110, 4, 0, 9.57%, 2, 0, 12, 1114.94
1585316819, 56, 84, 110, 4, 0, 9.57%, 2, 0, 12, 1178.27
1585316824, 56, 100, 110, 4, 0, 9.57%, 2, 0, 12, 1174.51
1585316835, 56, 102, 110, 4, 0, 9.57%, 2, 0, 12, 810.61
1585316840, 57, 0, 110, 4, 0, 9.57%, 2, 0, 12, 1067.96
1585316845, 57, 20, 110, 4, 0, 9.57%, 2, 0, 12, 1098.18
1585316850, 57, 27, 110, 4, 0, 9.57%, 2, 0, 12, 1047.39
1585316855, 57, 66, 110, 4, 0, 9.57%, 2, 0, 12, 1019.61
1585316860, 57, 86, 110, 4, 0, 9.57%, 2, 0, 12, 1089.47
1585316865, 57, 99, 110, 4, 0, 9.57%, 2, 0, 12, 1184.24
1585316871, 58, 5, 110, 4, 0, 9.57%, 2, 0, 12, 947.88
1585316876, 58, 23, 110, 4, 0, 9.57%, 2, 0, 12, 1117.88
1585316881, 58, 28, 110, 4, 0, 9.57%, 2, 0, 12, 1099.63
1585316886, 58, 38, 110, 4, 0, 9.57%, 2, 0, 12, 1145.97
1585316891, 58, 65, 110, 4, 0, 9.57%, 2, 0, 12, 1037.50
1585316896, 58, 66, 110, 4, 0, 9.57%, 2, 0, 12, 776.56
1585316901, 58, 79, 110, 4, 0, 9.57%, 2, 0, 12, 451.91
1585316906, 58, 99, 110, 4, 0, 9.57%, 2, 0, 12, 973.67
1585316911, 58, 108, 110, 4, 0, 9.57%, 2, 0, 12, 939.82
1585316927, 58, 109, 110, 3, 0, 9.57%, 2, 0, 12, 921.12
1585316932, 59, 6, 110, 2, 0, 9.57%, 2, 0, 12, 1040.13
1585316937, 59, 23, 110, 2, 0, 9.57%, 2, 0, 12, 1165.37
1585316942, 59, 38, 110, 2, 0, 9.57%, 2, 0, 12, 1029.91
1585316947, 59, 48, 110, 2, 0, 9.57%, 2, 0, 12, 991.29
1585316952, 59, 70, 110, 2, 0, 9.57%, 2, 0, 12, 1125.93
1585316958, 59, 81, 110, 2, 0, 9.57%, 2, 0, 12, 1011.25
1585316968, 59, 104, 110, 2, 0, 9.57%, 2, 0, 12, 947.10
1585316978, 59, 104, 112, 4, 0, 9.57%, 2, 0, 12, 987.67
1585316983, 59, 105, 112, 3, 0, 9.57%, 2, 0, 12, 1037.03
1585316988, 60, 19, 112, 3, 0, 9.57%, 2, 0, 12, 1044.73
1585316993, 60, 24, 112, 3, 0, 9.57%, 2, 0, 12, 1015.25
1585316998, 60, 31, 113, 4, 0, 9.57%, 2, 0, 12, 981.07
1585317003, 60, 46, 113, 4, 0, 9.57%, 2, 0, 12, 1150.41
1585317008, 60, 59, 113, 4, 0, 9.57%, 2, 0, 12, 1126.86
1585317013, 60, 80, 113, 4, 0, 9.57%, 2, 0, 12, 454.94
1585317023, 60, 96, 114, 5, 0, 9.57%, 2, 0, 12, 869.44
1585317029, 60, 111, 114, 5, 0, 9.57%, 2, 0, 12, 1045.01
1585317039, 61, 0, 114, 4, 0, 9.57%, 2, 0, 12, 1067.58
1585317044, 61, 19, 114, 4, 0, 9.57%, 2, 0, 12, 1064.79
1585317049, 61, 27, 114, 4, 0, 9.57%, 2, 0, 12, 1017.73
1585317054, 61, 32, 114, 4, 0, 9.57%, 2, 0, 12, 1105.65
1585317059, 61, 53, 114, 4, 0, 9.57%, 2, 0, 12, 1078.95
1585317064, 61, 69, 114, 4, 0, 9.57%, 2, 0, 12, 1182.13
